Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpend,LuxurySpend,BasicSpend,HomePlanet_TargetMean,Destination_TargetMean,VIP_TargetMean,CryoSleep_TargetMean,Cabin_Prefix_TargetMean,GroupSize_TargetMean,MaxSpendCategory_TargetMean,Age_TargetMean,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_nan,VIP_False,VIP_True,VIP_nan,CryoSleep_False,CryoSleep_True,CryoSleep_nan,Cabin_Prefix_A,Cabin_Prefix_B,Cabin_Prefix_C,Cabin_Prefix_D,Cabin_Prefix_E,Cabin_Prefix_F,Cabin_Prefix_G,Cabin_Prefix_T,Cabin_Prefix_nan,GroupSize_1,GroupSize_2,GroupSize_3,GroupSize_4,GroupSize_5,GroupSize_6,GroupSize_7,GroupSize_8,MaxSpendCategory_FoodCourt,MaxSpendCategory_None,MaxSpendCategory_RoomService,MaxSpendCategory_ShoppingMall,MaxSpendCategory_Spa,MaxSpendCategory_VRDeck,Transported
42,439,0,0,0,254,693,254,439,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.394230769,0.140734266,0.445378151,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,FALSE
19,5,0,0,716,0,721,716,5,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.394230769,0.104712042,0.470989761,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,FALSE
23,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.503623605,0.439871152,0.394230769,0.786476868,0.469178082,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,FALSE
19,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.439871152,0.394230769,0.786476868,0.470989761,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,TRUE
22,158,0,476,0,26,660,26,158,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.394230769,0.511777302,0.457044674,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE
25,12,6,2817,342,0,3177,342,18,0.42394611,0.471174979,0.506332167,0.328920757,0.502512563,0.394230769,0.511777302,0.481481481,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE
31,11,0,0,1912,1120,3043,3032,11,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.394230769,0.104712042,0.410891089,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,FALSE
23,0,0,0,558,1,559,559,0,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.104712042,0.469178082,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
22,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.457044674,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
55,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.734274711,0.452445369,0.786476868,0.470588235,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
40,0,0,56,1,642,699,643,0,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.538049941,0.124859393,0.5703125,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
24,0,0,0,838,193,1031,1031,0,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.538049941,0.104712042,0.432098765,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
25,0,0,1037,8,1,1046,9,0,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.481481481,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
42,0,1871,0,570,199,2640,769,1871,0.658845612,0.471174979,0.506332167,0.328920757,0.680053548,0.452445369,0.585867621,0.445378151,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
33,0,0,0,0,0,0,0,0,0.42394611,0.503768844,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.466292135,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
54,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.734274711,0.538049941,0.786476868,0.47761194,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
22,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.734274711,0.538049941,0.786476868,0.457044674,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
22,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.734274711,0.538049941,0.786476868,0.457044674,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
19,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.734274711,0.538049941,0.786476868,0.470989761,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
47,0,868,0,4,0,872,4,868,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.585867621,0.534090909,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
23,610,858,75,1358,0,2901,1358,1468,0.523024446,0.61,0.506332167,0.328920757,0.439871152,0.452445369,0.104712042,0.469178082,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
61,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.680053548,0.452445369,0.786476868,0.5625,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
21,0,128,209,4,383,724,387,128,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.124859393,0.405144695,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
46,559,25,0,22,765,1371,787,584,0.42394611,0.503768844,0.503623605,0.503623605,0.439871152,0.452445369,0.124859393,0.494845361,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
36,0,0,0,0,907,907,907,0,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.124859393,0.5,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
15,0,706,0,0,0,706,0,706,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.585867621,0.587096774,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
33,2233,6408,0,23,273,8937,296,8641,0.658845612,0.471174979,0.506332167,0.328920757,0.734274711,0.593137255,0.585867621,0.466292135,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,TRUE
35,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.734274711,0.593137255,0.786476868,0.514619883,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
21,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.734274711,0.593137255,0.786476868,0.405144695,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
21,0,0,0,1,594,595,595,0,0.42394611,0.61,0.506332167,0.328920757,0.439871152,0.452445369,0.124859393,0.405144695,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
43,0,1197,0,223,1,1421,224,1197,0.42394611,0.61,0.506332167,0.328920757,0.439871152,0.452445369,0.585867621,0.5078125,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
34,571,0,0,0,0,571,0,571,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.52027027,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
47,14,3,0,1720,0,1737,1720,17,0.42394611,0.503768844,0.506332167,0.328920757,0.516217272,0.452445369,0.104712042,0.534090909,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
27,850,0,681,1,0,1532,1,850,0.523024446,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.49034749,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE
46,0,1068,945,2587,811,5411,3398,1068,0.658845612,0.471174979,0.506332167,0.328920757,0.680053548,0.452445369,0.104712042,0.494845361,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
46,183,7,637,182,5,1014,187,190,0.42394611,0.503623605,0.506332167,0.328920757,0.516217272,0.452445369,0.511777302,0.494845361,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
40,0,3338,0,6344,199,9881,6543,3338,0.658845612,0.61,0.506332167,0.328920757,0.734274711,0.452445369,0.104712042,0.5703125,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
59,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.357305936,0.452445369,0.786476868,0.771428571,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
45,0,1202,149,1472,3379,6202,4851,1202,0.658845612,0.471174979,0.506332167,0.328920757,0.433054393,0.452445369,0.124859393,0.471910112,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
19,0,95,595,0,0,690,0,95,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.470989761,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
32,6769,0,0,113,1,6883,114,6769,0.523024446,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.43718593,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
39,0,0,0,0,0,0,0,0,0.503623605,0.61,0.506332167,0.817583141,0.439871152,0.452445369,0.786476868,0.449275362,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
40,661,0,830,0,6,1497,6,661,0.42394611,0.503623605,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.5703125,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
44,815,219,22,0,0,1056,0,1034,0.523024446,0.471174979,0.506332167,0.328920757,0.433054393,0.452445369,0.140734266,0.547826087,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE
26,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.47761194,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
22,514,0,2,129,583,1228,712,514,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.124859393,0.457044674,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
2,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.593137255,0.786476868,0.706666667,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE
18,0,3,41,359,393,796,752,3,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.593137255,0.124859393,0.5,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,FALSE
53,751,0,0,7,0,758,7,751,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.593137255,0.140734266,0.491803279,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,FALSE
22,104,511,254,425,4,1298,429,615,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.538049941,0.585867621,0.457044674,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
46,0,98,2077,0,0,2175,0,98,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.538049941,0.511777302,0.494845361,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
28,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.538049941,0.786476868,0.561797753,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
31,0,1489,68,6,0,1563,6,1489,0.503623605,0.471174979,0.506332167,0.328920757,0.357305936,0.538049941,0.585867621,0.410891089,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
36,1,4058,95,0,2109,6263,2109,4059,0.658845612,0.61,0.506332167,0.328920757,0.49609375,0.538049941,0.585867621,0.5,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
46,35,3953,0,2108,0,6096,2108,3988,0.658845612,0.61,0.506332167,0.328920757,0.49609375,0.538049941,0.585867621,0.494845361,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
0,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.614942529,0.786476868,0.808988764,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,TRUE
3,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.614942529,0.786476868,0.786666667,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,TRUE
12,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.614942529,0.786476868,0.707317073,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,TRUE
2,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.614942529,0.786476868,0.706666667,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,TRUE
41,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.614942529,0.786476868,0.519379845,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,TRUE
11,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.614942529,0.786476868,0.574468085,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,TRUE
41,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.519379845,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
17,513,0,669,0,0,1182,0,513,0.523024446,0.471174979,0.506332167,0.328920757,0.433054393,0.541125541,0.511777302,0.563291139,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,FALSE
21,0,0,0,0,0,0,0,0,0.523024446,0.61,0.506332167,0.817583141,0.433054393,0.541125541,0.786476868,0.405144695,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRUE
21,0,0,0,0,0,0,0,0,0.523024446,0.61,0.506332167,0.817583141,0.433054393,0.541125541,0.786476868,0.405144695,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRUE
27,89,888,51,5,0,1033,5,977,0.523024446,0.471174979,0.506332167,0.328920757,0.433054393,0.541125541,0.585867621,0.49034749,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,TRUE
54,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.433054393,0.541125541,0.786476868,0.47761194,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRUE
15,2309,0,1142,1,10,3462,11,2309,0.523024446,0.471174979,0.506332167,0.328920757,0.433054393,0.541125541,0.140734266,0.587096774,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,FALSE
39,0,0,0,0,0,0,0,0,0.523024446,0.503623605,0.506332167,0.817583141,0.433054393,0.541125541,0.786476868,0.449275362,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRUE
31,1,0,7,0,387,395,387,1,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.124859393,0.410891089,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE
28,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.439871152,0.452445369,0.786476868,0.561797753,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
21,3553,5,0,0,2,3560,2,3558,0.42394611,0.503623605,0.506332167,0.328920757,0.516217272,0.452445369,0.140734266,0.405144695,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
29,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.734274711,0.452445369,0.786476868,0.486956522,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
45,112,406,198,0,0,716,0,518,0.42394611,0.471174979,0.506332167,0.503623605,0.439871152,0.452445369,0.585867621,0.471910112,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
44,0,496,99,317,5615,6527,5932,496,0.658845612,0.61,0.506332167,0.328920757,0.680053548,0.452445369,0.124859393,0.547826087,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
12,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.707317073,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
18,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
20,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.454873646,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
43,0,8808,0,580,0,9388,580,8808,0.658845612,0.471174979,0.506332167,0.328920757,0.734274711,0.452445369,0.585867621,0.5078125,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
46,0,0,0,0,0,0,0,0,0.503623605,0.61,0.506332167,0.817583141,0.357305936,0.452445369,0.786476868,0.494845361,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
53,0,68,0,920,4,992,924,68,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.104712042,0.491803279,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE
21,621,0,0,0,0,621,0,621,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.140734266,0.405144695,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
23,0,21,0,0,716,737,716,21,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.124859393,0.469178082,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
9,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.328920757,0.502512563,0.452445369,0.786476868,0.571428571,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
19,546,11,0,325,218,1100,543,557,0.42394611,0.503623605,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.470989761,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
52,0,0,0,0,0,0,0,0,0.42394611,0.503768844,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.538461538,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
31,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.734274711,0.452445369,0.786476868,0.410891089,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
62,761,15,0,0,0,776,0,776,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.5,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
27,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.680053548,0.452445369,0.786476868,0.49034749,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
23,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.469178082,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
28,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.680053548,0.538049941,0.786476868,0.561797753,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
27,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.680053548,0.538049941,0.786476868,0.49034749,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
